Date(UTC),Price,ERC-20 Unique Address Total Count,ERC-20 Unique Address Receive Count,ERC-20 Unique Address Sent Count,Average Txn Fee (USD),Unique Address Total Count,Unique Address Receive Count,Unique Address Sent Count,Price (Wei),Gas Used,Hash Rate,Total Address,Transaction Count,Uncle Count,VelCur1yr,TxCnt,TxTfrCnt,TxTfrValMeanNtv,SplyAct1d,SplyAct7d,SplyAct30d,NVTAdj,NVTAdjFF,CapMVRVCur,CapMVRVFF
11/29/2015,0.87,2,1,1,0,1667,1078,1599,53321187419,171604728,500.4669,35288,6853,550,1.241361708,6853,6540,29.12474712,4228061.951,8101567.958,17028408.84,496.1274486,470.5166821,2.22369564,2.10890547
11/30/2015,0.88,0,0,0,0,1783,1006,1697,55199244474,378296036,503.9533,35402,8986,516,1.244044412,8986,6501,36.3000586,4555789.679,8480328.602,17034955.42,365.9825438,347.0968964,2.24870122,2.13266241
12/01/2015,0.87,0,0,0,0,1764,982,1685,54837947431,231616100,514.3284,35508,6794,566,1.246792053,6794,6470,37.28799081,4704663.65,8360423.716,17024620.17,481.591713,456.749419,2.21070608,2.09666963
12/02/2015,0.83,2,1,1,0,1674,938,1608,53588845124,209753737,481.8385,35607,6502,501,1.250272914,6502,6068,48.57293608,4650298.44,8166307.772,17117883.17,336.5477019,319.1933092,2.10810364,1.99939733
12/03/2015,0.82,2,1,1,0,1759,1000,1667,53564860105,198524826,504.3068,35709,6971,537,1.252773835,6971,6627,33.74447755,4496791.308,8057580.461,16882792.86,371.7708447,352.6072746,2.12661247,2.01699256
12/04/2015,0.84,21,14,8,0,1743,965,1640,53920215595,224707034,493.1904,35879,6898,432,1.254556943,6898,6412,26.18442777,4550430.894,8093717.22,16825141.6,539.6040108,511.7990305,2.14817831,2.03748592
12/05/2015,0.85,7,4,3,0,1717,994,1641,54430269329,231821279,511.9346,36022,6784,412,1.256015773,6784,6420,22.33700264,4563897.992,5020089.754,16749213.54,803.4619518,762.0753579,2.21371558,2.09968635
12/06/2015,0.84,8,4,4,0,2007,1314,1726,53904812363,321509549,487.6672,36291,9103,453,1.258752152,9103,8541,28.03929929,4816171.314,5262411.815,17034307.61,346.0904762,328.2694423,2.11061662,2.00193588
12/07/2015,0.8,10,6,4,0,1953,1290,1717,53988885934,176718066,483.681,36437,7141,493,1.264307942,7141,6863,66.01471989,4343223.703,5170289.043,16497265.38,212.924109,201.9640132,2.02679247,1.92246497
12/08/2015,0.83,6,3,3,0,1758,1120,1663,53743612456,170716327,469.5651,36557,6697,464,1.266614084,6697,6382,32.50183511,4179202.549,5244742.115,16379863.19,530.5046078,503.2068276,2.03735342,1.93251884
12/09/2015,0.79,2,1,1,0,1749,1107,1652,54733915734,179709088,494.265,36673,7001,602,1.269648506,7001,6701,39.56437096,4155427.858,5221162.834,16083407.65,326.0844394,309.3116462,2.06036803,1.95438895
12/10/2015,0.84,8,6,5,0,1780,1093,1690,54938250098,205190667,504.7793,36820,7444,467,1.27210634,7444,7022,31.42111905,4071516.633,5160652.356,15948878.34,383.7498125,364.0180642,2.14868727,2.03820551
12/11/2015,0.91,9,5,4,0,1788,1134,1698,58195798149,270674425,514.5903,36951,8105,454,1.275873035,8105,7752,41.16980161,4029740.533,5227190.124,16032120.79,303.3098043,287.7197158,2.26766408,2.15110641
12/12/2015,0.97,5,2,3,0,2153,1510,2038,59486449382,353864548,517.9029,37373,8205,486,1.281894265,8205,7855,62.39304784,3894480.322,5301456.751,15977115.16,228.1488317,216.4262269,2.39707248,2.27390756
12/13/2015,0.96,2,1,1,0,1968,1288,1771,56701649126,325726017,556.8745,37569,7426,399,1.285697369,7426,7001,46.2089638,3797573.605,4761436.435,16025923.44,266.6372921,252.9421501,2.30625382,2.187799
12/14/2015,0.99,5,3,2,0,2187,1511,1786,53372600387,1415319249,541.3528,37729,15550,455,1.29339962,15550,15088,40.91202039,6721257.863,7377151.939,15838372.58,135.8921508,129.4535135,2.43363055,2.31832394
12/15/2015,1.01,7,4,4,0.01,2165,1487,1742,62650330558,1945458070,559.704,37850,21098,445,1.3000662,21098,13527,39.89633853,6704683.602,7319347.386,9984055.585,161.7755492,154.1132787,2.43789551,2.32242803
12/16/2015,0.99,0,0,0,0,2154,1496,1743,54026271431,838759501,534.0622,37990,10304,407,1.318873659,10304,10019,145.606962,5006460.897,8344492.122,11103720.5,53.88184805,51.33070187,2.08468404,1.98598041
12/17/2015,0.94,0,0,0,0,2403,1672,2005,55081281267,606010119,553.9679,38358,9612,420,1.324206256,9612,9258,47.47020149,5212774.243,8621800.6,11293217.94,212.1564235,202.1150084,2.22900749,2.12350802
12/18/2015,0.91,0,0,0,0,2185,1479,2038,55034649240,601895736,552.1806,38634,9032,414,1.326998799,9032,8575,28.80115351,5233820.746,8682533.585,11179389.12,396.7408955,377.9696605,2.14360332,2.04218176
12/19/2015,0.9,0,0,0,0,2189,1532,1812,53891713881,539740128,548.8488,38756,9314,401,1.329538149,9314,9030,25.24394063,5032268.24,8575374.953,11080006.56,398.9759328,380.1055965,2.12732627,2.02671027
12/20/2015,0.9,0,0,0,0,2210,1494,1840,53342677327,655002877,533.1539,38902,9879,447,1.331785248,9879,8610,23.8766961,4894396.208,8532704.057,11053320.03,531.0846736,505.9747548,2.26178739,2.15484908
12/21/2015,0.89,4,2,2,0,2316,1570,1915,53466176225,740632642,531.4617,39082,12063,418,1.334430057,12063,9019,26.1559845,4756163.455,8570250.406,11027459.35,383.4124419,365.2908533,2.15484683,2.05300025
12/22/2015,0.87,0,0,0,0,2313,1580,1873,53627121090,1120896788,564.9776,39208,21027,456,1.337080142,21027,20724,11.46819035,4783223.672,5689343.328,11006433.94,419.6657015,399.8377943,2.09197779,1.9931383
12/23/2015,0.85,6,3,3,0,2216,1494,1854,55663754533,1474132298,552.9946,39317,22740,488,1.338498152,22740,9367,15.40502987,4686306.231,5619172.067,10977730.01,662.2924525,631.0120364,2.0736047,1.97566727
12/24/2015,0.85,0,0,0,0,2236,1492,1863,52792315740,872428171,539.4988,39422,13494,422,1.339682571,13494,10101,12.44229649,4762526.043,5451445.136,10817504.91,733.2011161,698.5838143,2.07039047,1.97263922
12/25/2015,0.87,0,0,0,0,2160,1434,1808,53550792729,502552472,539.1713,39537,9521,371,1.340109131,9521,9342,7.313005322,4731166.758,5181764.671,10665247.27,1532.519968,1460.189213,2.06124569,1.96396052
12/26/2015,0.85,3,2,1,0,2285,1499,1968,53675955367,587287522,529.3583,39678,10726,405,1.341558382,10726,9244,15.76647156,4652123.176,5094685.167,10646184.42,688.8234855,656.3242595,2.03280208,1.9368929
12/27/2015,0.85,0,0,0,0,2216,1445,1864,66846252680,1308470039,545.346,39822,21867,468,1.342138668,21867,10559,7.590365492,4672121.238,4937424.189,10618024.06,1274.12402,1214.031093,2.06489297,1.96750413
12/28/2015,0.84,2,1,1,0,2424,1618,2010,53108130511,687001176,545.0927,40010,12368,439,1.347771072,12368,11101,41.86250336,4962384.182,5188556.847,10402328.81,179.3860794,170.9285042,2.01273311,1.91783811
12/29/2015,0.87,3,2,1,0,2394,1557,1990,53729001893,621538951,542.2221,40182,11358,463,1.351062874,11358,10460,27.38001913,5766154.744,5965408.172,10921173.33,297.5240617,283.5015109,2.04714227,1.95065879
12/30/2015,0.9,4,2,2,0,2364,1469,1939,56716784472,1353161589,534.5552,40333,21767,420,1.353417546,21767,9245,23.2930415,5421795.988,5935437.129,10905318.51,384.9869265,366.8485535,2.12437757,2.0242891
12/31/2015,0.93,0,0,0,0,2579,1712,2082,57661175081,452065747,542.7166,40566,10301,449,1.358060093,10301,9921,39.30074391,4890381.946,6078428.33,10908933.72,248.9258118,237.2020019,2.22548049,2.12066568
01/01/2016,0.93,0,0,0,0,2351,1536,1968,54747565393,292262422,526.2007,40701,8233,434,1.362125575,8233,8056,42.83238078,4768617.989,5942999.561,10863893.69,264.8142656,252.3464165,2.16605632,2.06407517
01/02/2016,0.93,0,0,0,0,2411,1619,1975,53323453178,368139389,528.0765,40850,9164,505,1.365053563,9164,8867,29.36669761,4763582.733,6051490.102,10959384.35,370.2218974,352.7975649,2.22649136,2.12170251
01/03/2016,0.97,0,0,0,0,2455,1618,2031,53342341402,369359246,544.8281,41000,9258,529,1.369429618,9258,9081,40.89061776,4782276.767,6121364.993,10924916.13,234.2116693,223.1926015,2.23809044,2.13279394
01/04/2016,0.95,0,0,0,0,2539,1629,2125,54038066808,402593450,541.3346,41198,9474,516,1.370961344,9474,9136,16.89391031,4486584.437,6091172.982,10936140.1,626.14101,596.6932498,2.22238525,2.11786523
01/05/2016,0.95,0,0,0,0,2535,1631,2116,57078526509,1081639803,548.8214,41381,16430,583,1.384049259,16430,11242,92.1960672,4449840.599,5677159.211,10211647.06,111.4692981,106.2287483,2.20757338,2.10378787
01/06/2016,0.96,2,1,1,0,2646,1677,2221,53724486418,1248021662,552.2518,41647,17074,575,1.390600212,17074,12617,42.64883685,6864549.615,7429513.922,10141122.65,159.1110719,152.2089935,2.22774819,2.13111071
01/07/2016,0.95,7,5,3,0,2684,1728,2406,53273537581,1230019603,526.3401,41869,22075,558,1.394880456,22075,10795,33.74649812,6470860.422,7289378.519,9983813.608,251.8267143,240.9065916,2.20804468,2.11229583
01/08/2016,0.99,0,0,0,0,2611,1646,2306,53800517545,484149867,550.7067,42078,10919,555,1.396988252,10919,10640,18.79715847,4662824.31,7246020.869,9879230.843,446.0087305,426.6752602,2.29828206,2.19865673
01/09/2016,0.99,3,3,3,0,2625,1684,2219,53277018400,727791392,551.6457,42411,11793,553,1.399907254,11793,11246,23.25487371,4692081.05,7284857.383,9796810.751,327.4413996,313.2526828,2.26559203,2.16741921
01/10/2016,0.99,0,0,0,0,2798,1842,2292,53104731714,491410995,538.0286,42678,10320,483,1.401256972,10320,9972,14.17349707,4305387.564,7096788.53,9783463.895,659.1491771,630.5970722,2.3247523,2.22405192
01/11/2016,1.05,0,0,0,0,2951,1873,2501,53940328769,482297856,561.5707,43005,10893,389,1.407369112,10893,10545,47.89569164,4393176.842,7188894.592,9786945.483,195.0808996,186.6336425,2.4620569,2.35544663
01/12/2016,1.23,2,1,1,0,2987,1998,2533,54526276152,471922007,541.1136,43351,10862,329,1.419866421,10862,10649,93.16218731,5566740.904,8019078.146,10024798.2,104.264734,99.75146448,2.63709005,2.5229393
01/13/2016,1.13,2,1,1,0,2816,1772,2366,58256098368,1023451156,530.6222,43579,17665,402,1.425042381,17665,11691,37.08872092,5310013.272,7933025.352,9896078.691,207.7862428,198.7949955,2.56117759,2.45035129
01/14/2016,1.16,5,3,3,0,2753,1727,2360,55250356301,489948500,553.7419,43804,10653,387,1.428896461,10653,10311,32.32248055,4282736.747,5850990.748,9675513.365,278.7929563,266.7333774,2.61281352,2.49979262
01/15/2016,1.22,6,5,4,0,3126,1968,2644,57562550443,409950494,567.1537,44209,9875,363,1.440829304,9875,9631,98.81812753,5048147.987,6436080.257,10260095.02,99.83338549,95.51646469,2.81991099,2.6979745
01/16/2016,1.22,0,0,0,0,2666,1545,2494,55150540726,418575124,574.0822,44494,10664,344,1.447819013,10664,9749,58.82079653,4984351.793,6407665,10137137.85,173.2106023,165.7233529,2.66310578,2.54798963
01/17/2016,1.31,4,2,2,0,2579,1433,2448,53477721574,323467063,568.3259,44771,9747,379,1.45223643,9747,8720,43.2210651,10594355.38,12734194.68,16417829.93,246.1999678,235.5613555,2.64132391,2.52718896
01/18/2016,1.47,5,3,2,0,3051,1665,2855,53945900879,591740638,591.419,45167,12916,333,1.484657968,12916,10149,248.598372,13752676.7,16010194.41,17495097.51,39.59072445,38.00972041,2.7990783,2.68730076
01/19/2016,1.37,2,1,1,0,2846,1547,2652,53767376718,678347830,584.904,45486,13420,326,1.500390834,13420,9614,129.4687064,7255921.538,15988218.27,17530504.32,85.54136506,82.12654481,2.61101411,2.50678216
01/20/2016,1.53,5,3,3,0,3351,2036,2825,55721616549,348032526,588.1518,45937,10610,360,1.507725378,10610,10180,59.15859533,5189931.76,15432900.44,17596001.78,154.1408216,147.9896338,2.7676534,2.65720663
01/21/2016,1.54,3,2,2,0,2902,1545,2759,60639283859,342268224,584.1308,46362,10734,295,1.513676395,10734,10306,48.08415057,4331491.421,15417810.57,17717699.47,189.8164103,182.2441018,2.8235497,2.71091039
01/22/2016,1.52,4,4,2,0,2978,1599,2841,56195249052,570242575,610.6596,46783,13848,324,1.525149613,13848,9936,92.60292671,4978978.28,15937560.94,17781239.49,91.07376745,87.44182283,2.83956376,2.72632436
01/23/2016,2.03,4,3,3,0,3410,1878,3177,55504259187,322444465,608.8656,47374,11025,302,1.539616484,11025,10677,107.6842799,4799197.183,15522477.03,17935297.66,84.59819849,81.22562672,3.58174779,3.43895867
01/24/2016,2.1,8,5,5,0,3823,2112,3481,58951408559,423769859,650.5701,48105,12798,379,1.565083472,12798,11505,173.6129245,4948773.235,15695938.19,18206082.79,49.84802232,47.86149781,3.62872686,3.48411621
01/25/2016,2.5,3,2,2,0.01,4040,2226,3736,56752420983,726749777,624.8285,48925,17121,345,1.592616343,17121,13480,159.8693432,4849848.853,8451272.495,18408430.27,46.66771342,44.80855167,4.16871915,4.00264452
01/26/2016,2.3,2,2,2,0.01,4329,2350,4003,58955359850,673354229,672.8732,49844,16511,327,1.611841392,16511,13914,109.2556312,4850029.908,6715845.707,18761276.39,65.30038353,62.69984175,3.87587743,3.72152334
01/27/2016,2.42,2,1,1,0.01,4056,2080,3774,58687046251,988064305,663.7333,50637,18747,317,1.627926715,18747,15632,81.78433935,3970305.329,6577672.548,18919915.97,68.36154897,65.64002304,3.88137912,3.72685842
01/28/2016,2.55,7,5,3,0.01,4466,2090,4205,56180261528,757796542,652.1991,51643,16765,334,1.639419533,16765,16292,56.89444566,4072639.101,6601864.373,18742255.42,106.9876544,102.7298647,4.03478121,3.87420895
01/29/2016,2.41,10,7,6,0.01,4323,2021,4090,59508641167,662122614,670.1196,52611,16395,339,1.650180759,16395,15562,55.94450991,3766075.267,6705017.91,18885465.28,100.4082709,96.41367987,3.91742164,3.76157295
01/30/2016,2.43,12,8,9,0.01,4341,1992,4128,67198755701,547033880,668.8032,53598,14661,296,1.668109852,14661,14326,99.31130058,3855750.719,6794753.502,19356834.37,79.02299435,75.8802544,3.77984548,3.62952124
01/31/2016,2.2,4,2,2,0.01,4392,2100,4170,66544976813,528433090,646.7083,54494,14166,352,1.681836785,14166,13878,79.2173198,3301181.66,6179660.269,19467786.22,80.00974716,76.82877386,3.52024342,3.38028797
02/01/2016,2.17,11,6,7,0,4200,2063,3949,66170097350,467975052,679.1845,55186,14199,360,1.689376473,14199,13833,45.17956245,11169365.21,13789417.66,19678740.86,143.6508254,137.9416138,2.97920958,2.86080484
02/02/2016,2.45,165,163,7,0.01,4167,2011,3923,65763607541,463852720,648.4793,55768,14291,294,1.696965883,14291,13380,46.95333178,11271769.67,13474902.07,19756807.1,136.1843771,130.7737272,3.28311151,3.15267241
02/03/2016,2.53,17,12,10,0,4328,2027,4106,64138762372,454011879,696.9209,56445,14274,347,1.70456168,14274,13945,45.29005101,3722792.663,13515039.72,20001983.95,137.5052571,132.044064,3.34432539,3.21150133
02/04/2016,2.57,13,8,5,0.01,4078,1991,3844,73409019027,490608958,694.2255,57050,14371,335,1.708365482,14371,13805,24.51669094,3556288.31,13272550.64,20155777.27,267.2689497,256.6576878,3.34470424,3.21191091
02/05/2016,2.57,8,5,3,0.01,4699,2046,4511,68267066894,532003821,698.6372,57863,15249,355,1.715262611,15249,14781,39.04654673,11104233.75,13049792.42,20259096.94,144.46078,138.7272926,3.1728161,3.04689057
02/06/2016,2.53,7,5,5,0.02,3840,1949,3640,131916789237,1516518359,674.6478,58402,31418,377,1.71776293,31418,13730,17.33669475,10858701.85,12892361.08,20248882.73,374.9006532,360.0263467,3.15461147,3.02945123
02/07/2016,3,18,10,9,0.01,4055,2142,3783,81674346130,456085675,693.3343,58925,14264,334,1.728912232,14264,13833,65.49924759,11097232.97,13165732.3,20654081.55,95.99946407,92.19197114,3.33669411,3.20435547
02/08/2016,3.16,17,12,12,0.01,4497,2318,4161,80464718771,449250211,723.2448,59593,14719,344,1.747585211,14719,14336,103.7438047,11349428.22,13255355.27,20885106.98,61.39494996,58.96076054,3.57093132,3.42935089
02/09/2016,3.76,7,5,4,0.01,4757,2479,4403,124510154916,459451796,699.4473,60346,15517,319,1.767592103,15517,15216,104.5570623,3714556.323,13449666.21,21306641.15,60.46787613,58.07126546,4.14490261,3.9806217
02/10/2016,4.35,19,13,7,0.01,6032,3265,5270,141417210581,490191172,718.0474,61635,17141,360,1.796017091,17141,16801,133.4204709,5929686.101,15802846.7,21957233.84,38.72707624,37.3180275,4.08873952,3.93997453
02/11/2016,6.38,28,21,12,0.01,7682,3390,7177,66426480457,682060218,747.5285,63947,21440,366,1.819233197,21440,20722,88.85364146,6189796.011,15723408.34,22198007.78,48.66420476,46.89420962,5.06499071,4.88076888
02/12/2016,5.27,13,10,3,0.01,6485,3304,5868,62799761220,540874146,720.7269,65483,18109,357,1.846305586,18109,17828,120.0656916,4591900.744,16490506.98,22320578.6,40.3360181,38.86943548,4.55004515,4.38460945
02/13/2016,5.22,6,3,3,0.01,6066,3071,5552,57729244744,634287258,766.029,66901,19327,378,1.862712889,19327,18873,69.84249376,3745408.389,16584095.03,22335180.98,74.16487009,71.46923746,4.34342257,4.18555441
02/14/2016,5.2,7,4,4,0.01,5550,2653,5083,53479540613,514552660,775.2691,68010,16624,370,1.874029308,16624,16387,56.4013707,11511268.54,16679983.86,22475485.25,91.51458947,88.18948782,3.55259197,3.42351168
02/15/2016,5.22,16,13,9,0.01,5686,2765,5212,56788416456,545779880,794.6889,68996,17159,358,1.883022263,17159,16760,44.44469873,11364269.68,16632912.66,22111249.51,120.7118675,116.3273953,3.51569827,3.38800178
02/16/2016,4.25,23,15,9,0.01,5689,2749,5293,55814592783,589465103,789.694,69956,17549,349,1.89984853,17549,17134,78.90853219,2952664.417,16595622.47,22144067.23,63.66376783,61.35217534,2.94045155,2.83368555
02/17/2016,3.86,27,16,15,0.01,5730,2698,5319,54601880947,724546098,770.0884,70919,19990,373,1.909271163,19990,17126,45.44274729,2836734.89,16427282.91,22170030.08,120.7487375,116.3658786,2.64807663,2.55195847
02/18/2016,4.36,10,8,2,0.01,5538,2726,5143,54513971078,538282068,750.9481,71720,16969,327,1.923431355,16969,16573,69.18925489,2527513.088,13924156.13,22135308.23,77.09301339,74.29568865,2.97167403,2.86384665
02/19/2016,4.45,6,4,2,0.01,5532,2653,5236,54608221632,656406787,794.8141,73097,18412,395,1.929933262,18412,17547,31.62803203,2553278.26,13578837.54,22389982.61,161.7718054,155.9039251,3.07514061,2.96359733
02/20/2016,4.37,0,0,0,0.01,5229,2526,4949,53778238540,499477626,800.292,73761,16714,345,1.944709524,16714,16499,72.51227402,2175097.696,13298965.66,22288751.48,90.54006179,87.25706595,2.93386062,2.8274784
02/21/2016,4.63,6,3,3,0.01,6288,3466,6043,54255151037,507918522,808.8832,75500,17119,338,1.950209157,17119,16897,28.28657617,1747211.645,13120538,22149086.57,193.7820959,186.7579341,3.09085,2.97881369
02/22/2016,5.6,16,11,9,0.01,6009,3034,5567,59577980579,554402169,844.5991,76417,18190,330,1.959916204,18190,17840,45.12163702,2068998.199,4511579.225,22181961.71,118.3365784,114.0486256,3.65668403,3.52418326
02/23/2016,5.7,15,10,7,0.03,6049,2987,5646,61016867321,1552859093,849.5091,77363,18482,356,1.966842233,18482,17147,34.32609077,2069963.355,4343476.085,21949282.39,150.046508,144.6113728,3.64876153,3.51659243
02/24/2016,6.23,19,13,6,0.02,6037,2886,5668,58177356219,893246284,846.5788,78179,19540,340,1.975060616,19540,17679,39.01519926,1923899.602,3960093.1,21649815.21,139.8696224,134.8048499,3.99644109,3.85172729
02/25/2016,5.93,20,16,10,0.01,6600,3283,6116,57464169480,568292172,855.9038,79187,19503,320,1.986314533,19503,19329,47.93934626,1687471.989,3899247.024,21555184.22,96.7507785,93.24857873,3.86721974,3.72723352
02/26/2016,6.03,17,14,7,0.01,5928,2993,5513,54600904591,961624302,881.5024,80568,21068,366,2.037313833,21068,18283,219.5140804,11604608.83,13535227.82,22775249.56,20.61664047,19.87061225,3.33886106,3.21804193
02/27/2016,6.31,14,8,6,0.01,5919,3068,5554,54108259575,532969743,896.6538,81372,18981,327,2.064748779,18981,18665,117.0422278,12255196.95,13724427.09,23088226.87,37.372287,36.02039948,3.4736779,3.34802272
02/28/2016,6.5,13,7,7,0.01,6499,3407,6170,54072562583,524028419,915.9603,82742,19063,341,2.074158046,19063,18731,41.94914838,2322898.299,13875477.96,22960573.45,106.6349749,102.7789233,3.54504607,3.41685286
02/29/2016,6.35,23,16,13,0.01,7116,4015,6681,58416492222,583141365,885.9939,84582,20358,305,2.082696972,20358,19461,36.79661033,11867435.15,13710207,22842480.63,120.1470197,115.803766,3.34140044,3.22061051
03/01/2016,7.59,25,17,14,0.01,7659,4322,7213,59690933816,588897890,900.4969,86447,21778,331,2.098794817,21778,21346,61.2262564,12237639.95,14101419.7,23275519.72,67.73870978,65.29082376,3.54725879,3.41907085
03/02/2016,8.7,40,33,14,0.01,8545,4494,7927,67322497890,610077143,939.1247,88628,23562,327,2.144025831,23562,23239,153.8074799,14653007.98,16393123.41,25401246.22,23.37315117,22.52880069,3.42307194,3.29941414
03/03/2016,9.35,23,17,11,0.01,9065,4818,8401,56545945782,664818999,957.2282,90921,24837,288,2.170369949,24837,24504,85.94173915,15032466.26,16998843.9,25769980.02,41.70826487,40.2020676,3.57186608,3.44287642
03/04/2016,9.96,115,107,20,0.01,8979,4846,8408,53626100171,684182604,982.6566,93327,24287,266,2.189131248,24287,23739,63.88407993,14624829.11,17235812.74,25622165.78,58.53498031,56.42182809,3.47951158,3.35389886
03/05/2016,11,7,5,2,0.01,10061,5758,9268,47489912177,823063642,1030.3311,96435,27115,266,2.225440471,27115,26539,108.7252726,15193447.97,18222987.4,26316633.52,29.72034489,28.64778675,3.54122008,3.4134233
03/06/2016,10.98,13,9,7,0.01,9726,5361,9087,47260765636,839897699,1036.7243,99307,27661,258,2.245513298,27661,25055,64.6589249,4327802.295,18170417.49,26664794.22,52.12169419,50.24132174,3.54561837,3.41770458
03/07/2016,9.5,28,18,12,0.01,8044,4490,7435,50440843854,665621532,1047.5369,101184,23271,247,2.265860776,23271,22812,72.057525,15275805.72,18920779.61,26927907.25,50.98270353,49.14403537,3.085328,2.97405704
03/08/2016,9.88,35,26,22,0.01,9472,5372,8450,53596473626,724565328,1060.2446,103555,24104,220,2.292740072,24105,23678,90.95255439,16038593.74,19959263.54,28051315.65,38.22275395,36.8447243,2.98989714,2.88210357
03/09/2016,11.55,43,33,17,0.01,9249,4937,8718,38089619702,722145124,1080.6917,105944,24557,237,2.306534087,24557,24067,47.14023296,16076786.23,19701432.96,27957303.65,78.38133044,75.55641264,3.49687097,3.3708413
03/10/2016,11.11,40,27,15,0.01,9813,5459,9194,30204433047,688871222,1124.5588,108347,24814,200,2.316778567,24814,24577,35.01032764,4016501.428,19448678.88,27828848,109.3088097,105.370589,3.29736543,3.17856666
03/11/2016,11.25,44,31,20,0.01,9482,5184,7992,29035652694,646851762,1152.2742,109835,23124,264,2.328257798,23124,22934,41.70969639,3838971.023,19227200.62,27843994.49,98.52097245,94.97261685,3.24988767,3.13283891
03/12/2016,13.25,32,23,15,0.01,9981,5114,9239,29197411911,802737599,1215.6928,111755,27887,321,2.347568186,27887,27660,56.70794218,3753370.951,19140820.9,25389092.88,61.04959983,58.85156531,3.73441292,3.59995882
03/13/2016,15,26,19,9,0.01,10165,5033,9366,30820960382,838358312,1291.2983,113690,28127,351,2.37215664,28127,28007,70.82987105,4316394.302,19139716.08,25833232.86,47.53690461,45.85642267,3.83057849,3.69516332
03/14/2016,12.5,44,34,12,0.01,10423,5044,9697,28509995013,956222024,1246.4302,115840,28528,259,2.392427032,28528,28322,58.11042586,15423003.95,19261416.67,25851774.85,57.98579703,55.93662834,2.99608053,2.8902016
03/15/2016,13.09,28,19,14,0.01,10370,4864,9580,26342144976,903071543,1295.5505,117680,29273,391,2.40825056,29273,29119,45.02368378,15065050.91,19161846.68,26039224.13,69.59712751,67.13860715,3.01175522,2.90536489
