Price,ERC-20 Unique Address Total Count,ERC-20 Unique Address Receive Count,ERC-20 Unique Address Sent Count,Average Txn Fee (USD),Unique Address Total Count,Unique Address Receive Count,Unique Address Sent Count,Price (Wei),Gas Used,Hash Rate,Total Address,Transaction Count,Uncle Count
675.91,97929,80256,34952,0.91,346300,207793,285652,30228420219,39798116384,148933.7151,16810137,758234,1079
723.14,114745,98228,38723,0.73,359700,203255,299828,26111076108,36883633123,150660.6855,16985878,752361,992
753.4,161509,145244,37195,0.69,397073,248866,312099,25927218047,38712289894,151469.2196,17200600,813510,1022
739.94,212561,190826,46594,0.67,425320,265828,357570,25108575762,41512701145,152530.5011,17430806,912752,1104
716.69,190411,171035,42642,0.63,452868,264821,385374,24132948080,41331549758,156618.8488,17654393,949503,1172
739.6,151785,127593,48046,0.68,544455,348326,440921,25027593719,43383854091,153605.9851,17929188,1090191,1309
692.99,106427,82514,45578,0.59,582403,373525,483225,24163343242,41534605727,154787.985,18228806,1136659,1361
741.13,115496,95015,42625,0.68,440956,274472,360535,24709168252,40470099836,156919.1805,18461161,946981,1156
756.2,119193,97075,43737,0.64,453142,274866,351679,23306357402,39876127062,159441.8475,18673081,908945,1193
861.97,134038,109449,52650,0.79,588284,381987,462488,26315022737,42671435301,159057.5377,18945115,1153936,1390
941.1,131238,106838,53104,0.94,631269,372792,547838,27919698108,41794056176,158805.4552,19268312,1238030,1665
944.83,108820,87046,40765,1.04,704786,421218,601693,33357029107,41332879147,162473.4175,19624038,1349890,1952
967.13,134329,109835,44572,2.42,692927,390914,599109,84460889356,40379621205,166391.1687,19970449,1271577,2096
1006.41,135143,105250,51043,2.99,659531,380378,562604,95788574583,41149583911,163074.7937,20282043,1226417,2003
1117.75,143604,110378,57881,2.82,599293,374340,471040,74588438927,42259801663,169010.8826,20534726,1152722,1958
1136.11,141484,110334,55825,2.75,645895,374290,544766,73644673858,41554528829,168775.8944,20809320,1215473,1862
1289.24,136224,107689,50834,3.17,701526,443475,529973,76790296973,40838021653,170785.6861,21097740,1256240,1966
1248.99,135785,109689,46071,3.92,645543,378573,544672,95442073535,41211834716,174332.6871,21396963,1177685,2094
1139.32,140566,111564,50992,3.04,650421,402250,532190,82600430565,40874997008,179701.776,21696072,1173965,2051
1261.03,148962,115896,62008,2.62,593834,364108,475090,60014533220,41302749226,180394.1239,21966165,1118757,2004
1385.02,140597,111104,53789,2.83,631490,397956,465841,63717170951,41404605848,181051.4051,22217098,1179321,1913
1359.48,147318,118816,53072,2.81,579715,369591,407605,58397110440,42756086884,185408.671,22445042,1081593,1760
1278.69,152247,123759,52043,2.36,694740,439245,486172,53860527328,42043952117,181636.7811,22689252,1206420,1744
1050.26,148621,118086,50844,1.83,719094,459969,534529,54778776336,42377287097,187122.9824,22969586,1277936,1821
1024.69,145684,119583,43531,1.66,703315,448657,529929,52114059603,42082782990,191023.8179,23240722,1277083,1740
1012.97,145312,110038,54751,1.81,669434,428112,488146,53748001984,42002307855,189281.4868,23494326,1205184,1618
1037.36,147664,109851,58058,1.86,529466,328496,393899,51161244711,40650250975,188933.6732,23689930,1043257,1510
1150.5,171921,141332,53054,2.08,450908,267255,358995,51085545977,42221424863,196739.0047,23866820,984489,1318
1049.09,156050,127582,47028,1.38,582463,423348,338074,40356756648,41120535667,192489.0949,24038261,1006530,1199
999.64,158817,132763,48310,1.23,496789,307354,396008,33802546511,42384341493,197018.312,24249690,972911,1224
984.47,174455,142246,55958,1.53,459297,287685,365777,39247302060,42585249220,196608.2455,24467661,928494,1182
1061.78,186784,155463,61164,1.5,438354,271247,356943,37646911483,41116424115,201694.5298,24692670,913668,1123
1046.37,217871,188972,55664,1.4,358125,225352,265063,33569002791,38694327499,203394.4979,24832441,788515,1098
1048.58,218979,197427,47639,1.05,463444,298305,363121,28114173259,40325654323,203454.7751,25009246,953429,1119
1109.08,145114,121243,47265,1.09,401484,258113,302482,27546279427,36907616933,202106.5578,25148337,831992,1022
1231.58,144355,119145,49942,1.23,419513,246574,345336,27800189170,39324531791,204748.658,25307483,889104,1058
1169.96,135108,102138,57073,1.59,453838,280032,360739,37028443300,40261018198,213099.1585,25459912,936845,1180
1063.75,148580,121259,52752,1.25,433204,270508,348742,30081646328,40864587588,210494.5728,25635007,906578,1138
1111.31,182129,157668,48490,1.35,435646,265854,351237,29402730461,41266872563,215826.4032,25797918,877284,1216
1026.19,164608,142153,43895,1.58,487376,311871,388365,40436332603,41536066787,221004.0257,25960067,1008759,1384
917.47,162889,140637,44230,1.12,480521,301930,398162,35386250064,40854960763,224386.69,26138087,981133,1285
970.87,134250,113278,39635,1.06,387179,235325,309653,29301000333,39679298889,223750.0072,26279977,814486,1017
827.59,164496,143813,42906,0.87,391710,259210,296602,29029951503,38898471198,223628.198,26424819,800876,1042
695.08,155400,133601,41886,0.69,421744,259990,341978,26867195837,40245262197,229317.1819,26570206,875761,1086
785.01,168599,141580,48129,0.82,426817,272869,348067,27964527864,39381740316,226643.546,26723286,888219,1100
751.81,141802,120653,40638,0.78,392058,246837,304190,26694182218,38974098416,232001.6424,26856354,818625,1152
813.55,117252,95464,39875,0.78,320196,199621,232973,24968333160,37504769448,229493.3998,26961829,681344,1025
877.88,145693,125409,44527,0.78,370462,227997,291197,22856286885,38742315523,232843.1343,27090451,789807,1056
850.75,142094,122675,46944,0.76,390968,242370,315794,23836230354,40043083880,234466.2002,27237485,848390,1125
811.24,161869,144742,50224,0.68,347349,227673,259316,21902813565,38287873264,236401.4541,27365692,773496,967
865.27,167642,145778,59657,0.67,395977,247301,312475,20824108310,38752828307,241154.4129,27514536,829020,1133
840.98,149512,130129,42182,0.71,337583,209270,266264,21675219499,37040485585,242643.0985,27636135,745822,1090
920.11,135920,109800,47176,0.79,356929,229604,264743,22501126990,36680999206,236293.682,27756440,746384,1054
927.95,139831,119616,40909,0.76,369500,229412,278924,21565784189,38240882715,238380.589,27887219,777318,1155
938.02,150283,135238,35336,0.8,312694,187920,248808,21590561665,37933382560,243106.1504,28004368,704758,1064
974.77,159210,142928,38707,0.86,318130,188706,252652,21836733413,39190067077,243542.0698,28121163,772079,1040
913.9,157986,137353,43014,0.93,314609,197106,238383,23119908681,39397382859,243539.0262,28226493,756092,1021
939.79,149693,132557,40857,0.76,356303,217434,275186,19905796465,39606612657,242911.4767,28350793,811384,1152
885.52,196665,179265,54128,0.74,378454,246145,290430,20246730594,41973901118,239653.9119,28480334,886897,1246
840.1,221092,199793,49354,0.73,351755,225400,267264,19358082715,40847542931,241642.47,28585465,850504,1322
804.63,249721,228941,44371,0.65,329592,203588,254533,17902757911,38837227832,243671.4308,28680956,761893,1189
854.7,260441,242608,38223,0.73,315850,190464,245663,18833737841,37991211338,245866.6703,28775344,733084,1232
833.49,284719,266780,36624,0.71,282273,163370,221980,19384760070,38209268440,244536.0463,28856925,732861,1252
840.28,225507,205774,45025,0.67,282268,170315,215984,16760068675,37805002395,250331.8931,28933793,690582,1127
867.62,180388,157400,52129,0.64,350654,213680,270991,17771487138,37390079297,247528.6317,29035941,737453,1254
871.58,182186,155741,54771,0.71,334755,203648,260591,17894714377,37544097966,243300.4607,29143407,694583,1192
851.5,239523,217331,46413,0.89,358559,214769,275367,20187807483,39310780770,252048.8658,29244590,720368,1236
869.87,215292,192267,48077,0.73,328359,205014,251912,18473527342,37659539662,253200.9448,29342159,684404,1171
855.6,251616,219808,60976,0.84,336320,203084,258908,20451455718,39983716238,255012.3761,29441465,744666,1261
855.65,229421,196922,54370,0.65,294134,170362,231424,16322757085,37865237862,260398.6003,29532061,673465,1102
864.83,212161,194014,35220,0.74,273683,155900,215080,17306576278,38730214278,253539.203,29606571,643241,1095
849.42,242087,217360,48803,0.72,342785,203038,264858,19642692604,38793616163,254483.1024,29698652,752756,1128
815.69,201250,176970,48295,0.59,345762,219802,249740,18179260115,37307686369,255139.4372,29795196,712591,1179
751.13,207931,184778,47973,0.58,448020,315285,261899,19767121442,38466490967,263414.6349,29898169,783757,1210
698.83,228678,205479,48170,0.55,329913,200702,247093,18357044883,37448073374,262514.1983,29990051,690139,1149
726.92,244276,222295,42417,0.56,317341,186519,256144,17752199400,37016588949,256561.6774,30085221,650058,1126
682.3,189113,165743,39705,0.46,296475,170074,221695,14790736580,36078405981,259056.4904,30172018,591377,1175
720.36,203137,169123,49471,0.43,270699,153027,202125,13799398206,34925525031,257997.7068,30244635,608899,1122
697.02,270205,247623,41199,0.53,312269,164650,249159,15351654962,37215624308,259747.3582,30320043,677908,1210
689.96,258919,224292,55770,0.39,319563,189913,231198,13206717876,35427163435,259172.212,30409537,699093,1184
613.15,235727,196964,62290,0.39,342301,218961,242474,14203805847,35522019946,256444.9328,30505408,671198,1223
610.56,289833,257505,55290,0.37,319299,189838,250599,14353164971,35374686934,259568.9864,30599235,654531,1214
600.53,256395,228011,50153,0.39,300746,166720,241628,16340801409,34947118314,268730.4354,30687507,654584,1175
549.79,230952,205057,42588,0.29,272699,157987,210548,12252599210,31445915711,266964.9124,30756717,593203,1216
537.38,257237,224837,48424,0.29,309524,171542,246286,12747853336,36562436097,264836.0208,30844131,684094,1074
555.55,263337,229710,50179,0.3,347729,200098,254460,13093728143,35802695120,265871.0509,30927180,703891,1027
557.57,218411,182986,58200,0.32,310437,175859,232750,13429840214,34824000498,267110.5194,31009221,661791,1074
559.91,194827,161366,56985,0.36,322853,198848,233094,14142299137,36536924121,263506.8368,31105483,697872,1047
539.89,154114,127706,46096,0.37,305757,170035,229458,14406721931,33771872051,263150.0403,31201994,619453,1035
543.83,181205,134234,66684,0.36,362118,248015,227354,15620447607,34522177147,264344.1817,31317435,677103,986
520.16,137352,114317,42468,0.32,323999,208072,210758,13781856544,32878378111,262566.4697,31405365,613203,990
523.01,135711,114892,39425,0.33,240239,135543,187127,13537750854,31986241666,263810.3782,31479764,526372,958
486.25,184941,156059,48765,0.34,299394,170235,234471,18175711428,31967319199,270957.8644,31561427,626615,1019
448.78,186260,164595,43385,0.28,277447,163863,214704,14361185569,30405543514,264771.4928,31634286,584055,1063
445.93,199136,181076,34004,0.28,264748,149891,205986,14632876426,29579341741,264397.7036,31693884,579858,1062
383.9,198712,176623,41679,0.26,286067,171238,217765,15636728747,30620605384,259874.6018,31758488,583673,1186
393.82,210270,183932,41619,0.22,304059,181637,222672,12774734071,33817911220,262829.8108,31834107,633616,1132
394.07,201572,177939,39168,0.19,259653,147966,199090,11477477292,33628710263,259223.1258,31895242,584396,973
378.85,216952,197984,34538,0.17,242924,133825,189008,11102468465,32806978500,259619.4056,31971213,545141,908
384.68,187071,164245,39304,0.2,273669,152747,212089,12126196454,34275278877,259753.6379,32052702,598505,924
415.93,219756,197114,47882,0.21,297313,175867,224507,12293014582,36638070285,253904.2585,32145055,645977,1009
378.65,167181,140526,43605,0.17,278604,164286,210073,10971643800,38069223989,256180.9285,32259224,628441,966
381.36,211891,151910,86143,0.27,323318,197618,235129,15470303694,38406031856,257751.3129,32388636,695871,1011
370.35,184733,131197,68965,0.2,297370,176831,225464,13576704140,39892595936,264227.025,32511990,647981,960
384.98,227686,186180,56820,0.17,257955,149994,196135,10753965447,35226156928,259807.1339,32602934,535865,888
400.72,210436,162800,68454,0.19,277445,167267,203358,10486377770,36718092042,257932.3909,32695521,595733,925
399.02,228028,185082,69121,0.2,300919,180354,221989,11897226799,36420879261,249655.5258,32781580,609799,988
415.65,248227,216899,55017,0.21,274869,165664,202889,12186519151,34498152250,255877.335,32861102,571388,977
430.42,269889,234433,63139,0.23,283631,178623,200959,12413186820,36167887453,253513.7145,32943208,609102,999
493.95,250363,208794,72310,0.27,320576,203437,234733,13472050250,38944530354,252079.5961,33033347,692606,1057
494.96,238860,195432,72383,0.3,325286,205635,244253,15622290969,39941881291,254808.1705,33131706,730344,1211
502.79,178644,138608,62213,0.26,275453,172213,200267,12185010900,37051422552,255080.6519,33212094,611188,1119
534.15,185146,144043,63033,0.25,281542,168919,208117,11501339825,37279688415,255100.7545,33292753,619985,1086
511.67,235938,202471,55281,0.26,299241,176420,227121,11892614029,41367262885,256052.3846,33380441,664402,1173
503.03,204179,173205,56928,0.24,319361,179419,250236,12173043612,40466251221,255808.7177,33473548,742823,1220
525.78,284904,246679,65156,0.32,304728,186787,226352,14288533754,41752401881,249352.2209,33572707,703293,1204
567.25,283870,226583,86621,0.31,337828,209555,245103,12808754360,42227790268,256511.2913,33678767,814318,1343
617.16,306769,257134,76912,0.33,354452,216651,265413,12534360242,41929292299,250405.9833,33789195,832220,1332
605.17,213587,160204,76409,0.28,363413,210105,272092,11341532081,40430887565,259913.5162,33941430,746104,1205
621.33,272094,214093,95387,0.3,377403,241722,251928,11663977885,40830020164,256619.2584,34067461,748858,1144
644.13,207236,150795,82005,0.31,400340,252677,274130,12244561688,40462293418,260832.2833,34178512,802870,1308
703.35,233048,169608,97853,0.41,398806,248925,291599,14321823448,40514357609,255641.5849,34292473,816357,1332
617.73,263405,211213,79159,0.35,354255,221845,262870,13557508252,40232833784,257805.5643,34384021,799014,1300
661.45,320659,257904,92049,0.39,348776,220798,247261,14271989942,39885121068,267393.1962,34463918,793873,1323
643.33,282567,240933,68208,0.41,333756,205503,243761,14685431596,38211862312,257910.9333,34546369,764479,1355
683.02,279103,230857,74228,0.46,336485,195375,247621,17582460945,37348503833,254255.7956,34616372,775321,1308
689.31,221164,185219,65739,0.5,311137,190791,229838,15442471407,39452701435,265643.9588,34686804,756651,1360
670.04,245468,210101,64411,0.49,351507,210258,264706,16262401104,39894191248,264176.9608,34768458,778133,1417
670.81,312795,282228,56832,0.42,318286,186493,240034,14281953004,40429240606,256434.1957,34846384,713839,1493
686.74,390860,350333,70437,0.42,354323,224567,256806,14722424091,41267021917,261978.5703,34929272,787722,1563
777.62,348336,303397,80058,0.53,386469,253062,275127,16368874314,41099388553,263056.9143,35025398,839586,1501
784.21,246593,215170,59642,0.43,638527,498394,274830,14696638866,40546297144,266084.0108,35111424,1000526,1546
816.58,421691,380066,67987,0.44,389457,264847,240797,13440494470,41102779063,270333.0862,35196848,789261,1463
790.39,456611,401803,79461,0.44,367166,221734,258272,13668120194,41025646645,270847.4157,35298381,691273,1389
752.4,269202,202395,96631,0.42,396945,255624,259908,13631658303,40758232103,276583.217,35408757,789863,1346
747.79,232657,174480,90107,0.45,395701,266250,257395,16204375940,40304578684,273677.2789,35515507,820098,1338
751.27,236704,202948,71983,0.47,383316,249052,275151,15052534314,41056578641,270175.0286,35619892,831127,1412
723.61,221356,185636,75419,0.62,384352,253547,271185,18434177249,42077652571,270049.063,35712700,854827,1431
677.8,253376,216588,71744,0.59,381229,249105,274099,18760220475,42137062466,273083.2403,35812675,826099,1431
683.64,283808,242029,74563,0.43,372004,243240,257897,13466355305,41947482619,278875.4553,35903368,788487,1402
729.34,284794,250631,72737,0.5,350874,224430,249886,14402165925,42095138110,278287.478,35993205,762439,1318
727.41,215973,180224,71287,0.61,389530,246413,280298,18385997794,41575121024,273117.6599,36081437,801788,1465
705.64,286483,248176,79992,0.61,394959,263311,257063,18370030387,42107807607,269469.4111,36172998,779210,1404
706.72,273321,213115,97172,0.63,404851,268384,263942,18298682673,41845709141,269830.24,36272458,807257,1449
668.38,248432,198541,96640,0.63,405109,281118,272017,18994356610,42283965497,272613.0226,36380352,835761,1475
693.57,275931,224759,91035,0.62,407182,271784,281199,18721721358,41377791441,270655.4582,36491285,831831,1589
696.05,261777,214681,95782,0.55,419001,288466,276613,17766897892,40966882698,272017.1413,36605325,846288,1628
715.15,282027,230200,94506,0.56,376988,261748,239102,16896601978,41219233468,275816.8568,36692641,777283,1562
696.73,289558,241898,90866,0.59,389891,251726,260836,17929703654,41831890123,278244.772,36787706,802211,1507
640.84,255615,221491,86599,0.6,417019,295141,249896,19404072640,41456171332,275055.3865,36870994,822409,1550
577.01,274976,224665,85804,0.54,401871,276032,282513,19763806846,41325261694,274364.416,36970161,833377,1634
602.59,271091,223251,89016,0.53,410529,269044,274959,18505927074,41191748706,264380.7978,37060911,811167,1523
584.77,274239,221117,98687,0.5,386640,260993,256186,18300433853,41338035589,266471.1125,37152434,800838,1553
585.76,314882,258494,93585,0.46,370234,257894,230825,15815615114,41591669448,270868.0697,37225124,761932,1475
569.64,288581,228189,103661,0.4,393679,267036,250938,14776104835,41421746726,264353.7928,37319476,776024,1470
512.03,270291,218072,86145,0.51,438416,286734,296296,21322427757,42560712962,269029.2955,37411777,861002,1487
